用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2012-08-02 11:40:00Z,comment,Best way to load and cache all the containers in unity from the configuration file,Each application (appdomain) should typically have a single container instance. Why do you think you need multiple containers in your case?
Steven,Stack Overflow,2012-08-13 07:36:33Z,comment,Calculate the difference from the previous item with LINQ,Why must you do this with LINQ? Is this an exercise or homework?
Steven,Stack Overflow,2012-08-15 11:31:13Z,comment,Separation of layers through DI and Unity will it voilate seperation of layers in N-Tier,"Prevent putting the complete DI registration in an XML configuration file. For maintainability, configuring the container in code has much better results."
Steven,Stack Overflow,2012-08-09 11:21:58Z,comment,How to tackle behavior variation with StructureMap?,"Could you give a bit more background information, such as: How does the <code>IValidator</code> interface actually look like? How are validators currently registered. Are <code>YellowValidator</code> and <code>GreenValidator</code> the only two validators in the system, or are there many validators that are almost all used for both tenants, and just a few that differ? How do you determine what the tenant is? Is there one tenant per web application / app domain (determined on startup, possible registered in XML) or do you have multiple tenants at the same time and can each request have a different tenant."
Steven,Stack Overflow,2012-08-05 12:56:26Z,comment,Is it acceptable as a professional developer not to write unit tests?,"If you you don&#39;t test your stuff, how do you know it is correct. Doesn&#39;t seem professional to me."
Steven,Stack Overflow,2012-08-01 14:59:14Z,comment,Unity via configuration - property dependency injection in generic base class,"Why do you want to have the complete configuration in XML? You should only configure the part of the DI configuration in XML that actually can change during deployment. For the rest, use code based configuration, since XML based configuration is less expressive, more brittle, error prone, and hard to maintain."
Steven,Stack Overflow,2012-08-12 19:50:46Z,comment,What is the point of testing whether a mocked method has been called?,"Unit tests are double bookkeeping. We balance everything on the left side (production code), with everything on the right side (tests), no matter how simple it.might seem. This practice keeps the quality of code high."
Steven,Stack Overflow,2012-08-01 07:30:32Z,comment,Getting reference to IUnityContainer in static class,"@millimoose: The <code>DomainEvents</code> class is probably called by entities in a Domain Driven Design context and you can&#39;t (or shouldn&#39;t) do constructor injection in your entities. Still, it would be better to inject an <code>IDomainEvents</code> interface in the methods of entities (using method injection), instead of referencing a static class."
Steven,Stack Overflow,2012-07-30 07:47:09Z,comment,SOLID principles and web page class,A <code>Person</code> and <code>Sport</code> class would be entities (business objects) in your case.
Steven,Stack Overflow,2012-07-13 12:25:12Z,comment,Register null as instance in Unity container,"Implementing the <a href=""http://en.wikipedia.org/wiki/Null_Object_pattern"" rel=""nofollow noreferrer"">Null Object pattern</a> does not mean that this implementation does nothing, but that it implements &quot;neutral behavior&quot;. In your case the neutral behavior would be an implementation that allows your <code>Repository</code> to work without having to worry about whether entities are cached or not. Take a step back and look at your design."
Steven,Stack Overflow,2012-07-12 10:16:44Z,comment,How do I populate a Data Access Layer Model Efficiently?,"If you started developing, it would be better to pick Entity Framework (instead LINQ to SQL), since Microsoft will continue developing Entity Framework in the future."
Steven,Stack Overflow,2012-07-06 12:20:49Z,comment,Common vulnerabilities for WinForms applications,"@MareInfinitus: Excuses not needed. I asked David to unmark my answer, because I hope more people will answer this question and I&#39;m curious if we can come up with scenarios where security flaws do matter. One I can think of is when the app downloads and installs new updates over an untrusted line and accepts unsigned (or wrongly signed) dlls."
Steven,Stack Overflow,2012-07-31 20:16:49Z,comment,Managing AutoFac lifetime scopes per session and request in asp.net mvc 3,What services do you wish to register with a per session scope? This is needed for us to give a good answer on question 3 &quot;am I on the wrong track here?&quot;.
Steven,Stack Overflow,2012-07-28 15:07:48Z,comment,SOLID principles and web page class,"MVP is a Presentation Layer pattern while command/handler is used at the Business Layer, so they&#39;re not mutually exclusive. MVP , MVC , and MVVP, are mutually exclusive (sort of), so investigate in picking the right PL pattern. And investigate in picking the right BL pattern; Command/Handler is a BL pattern I often use."
Steven,Stack Overflow,2012-07-13 10:19:13Z,comment,Asp.net MVC base controller with constructor injection and MEF,"I really can&#39;t imagine that there is not much you cannot do with other containers. In fact, almost all other containers are much faster and much feature rich. The only thing I think MEF shines in, is handling plugin architectures, where the plugins run in different app domains (as VS does)."
Steven,Stack Overflow,2012-07-12 08:35:55Z,comment,What are the requirements for Dependency injection in MVC 4 via Ninject?,"You are probably using the new Web API. Take a look at this related question: <a href=""http://stackoverflow.com/questions/11347152/simpleinjector-injection-does-not-work-with-mvc-4-asp-net-web-api"" title=""simpleinjector injection does not work with mvc 4 asp net web api"">stackoverflow.com/questions/11347152/&hellip;</a>."
Steven,Stack Overflow,2012-07-06 12:12:20Z,comment,Memory release with IDisposable and without IDisposable,"Is that the exact code of your <code>Dispose(bool disposing)</code> method, or do you actually have code on the line <code>&#47;&#47;here i release unmanaged resources</code> ?"
Steven,Stack Overflow,2012-07-31 13:53:58Z,comment,Managing AutoFac lifetime scopes per session and request in asp.net mvc 3,"And 2b, you will have a memory leak in your application when scaling out to a web farm, since <code>Session_End</code> will never be called when using an out-of-proc session state."
Steven,Stack Overflow,2012-07-28 12:35:58Z,comment,SOLID principles and web page class,"The article describes the command/handler pattern, which is an important pattern when applying the SOLID principles. Another pattern to look at wheb working with ASP.NET Page classes is the Model View Presenter pattern."
Steven,Stack Overflow,2012-07-13 08:37:31Z,comment,Inverse the dependency in inheritance,"To inverse the dependency you will have to break the inheritance hierarchy. <code>B</code> should not inherit from <code>A</code>, but it should take an <code>A</code> as constructor parameter."
Steven,Stack Overflow,2012-07-11 17:34:29Z,comment,IoC: Dependency Injection with a static IoC container,Please search Stackoverflow and Google for &quot;Service locator anti-pattern&quot;. Using a container that is globally accessible is called the &quot;Service Locator pattern&quot; and it is considered to be an anti-pattern.
Steven,Stack Overflow,2012-07-06 11:30:57Z,comment,IoC: Dependency Injection and overall instances between assemblies,Another nice name for &quot;Service Locator&quot; would be &quot;Dependency Extracting&quot; opposed to &quot;Dependency Injection&quot; :-)
Steven,Stack Overflow,2012-07-31 12:28:01Z,comment,Inject in custom membership provider with StructureMap,"possible duplicate of <a href=""http://stackoverflow.com/questions/10174636/property-injection-in-custom-membership-provider-using-castle"">Property injection in custom membership provider using Castle</a>"
Steven,Stack Overflow,2012-07-27 20:32:31Z,comment,SOLID principles and web page class,"Take a look at this article: <a href=""http://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=91"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=91</a>"
Steven,Stack Overflow,2012-07-12 18:14:15Z,comment,Web API: ApiController creation with DI,"Related: <a href=""http://stackoverflow.com/questions/11254292/does-simple-injector-supports-mvc-4-asp-net-web-api"" title=""does simple injector supports mvc 4 asp net web api"">stackoverflow.com/questions/11254292/&hellip;</a>. That question is about a different DI container, but the solution is (about) the same. Or take a look at <a href=""http://alexmg.com/post/2012/03/08/Autofac-ASPNET-Web-API-%28Beta%29-Integration.aspx"" rel=""nofollow noreferrer"">this blog post</a>."
